Variety,Subgroup,Family,ISO639,Glottolog_id,AIATSISCode,StdLangID,StdLanguageName,OriginalForm,PhonemicisedIPA,Std_Gloss,Author,OriginalGloss,OriginalPofSpeech,Latitude,Longitude,Reconstruction_Form,Reconstruction_Level,Reconstruction_Gloss,Reconstruction_Notes
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhaal,t̪aːl,cheek,"Ash, A. and Lissarrague, A. and Giacon, J",cheek,N,-29.84291122,149.806501,*tha:l,N/A,"cheek, jaw",
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,bii,piː,chest,"Ash, A. and Lissarrague, A. and Giacon, J",chest,N,-29.84291122,149.806501,*pirri,N/A,chest,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,ngagan,ŋakan,chin,"Ash, A. and Lissarrague, A. and Giacon, J",chin,N,-29.84291122,149.806501,*ŋakan,N/A,chin,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"bina, wudha",pina,ear,"Ash, A. and Lissarrague, A. and Giacon, J",ear,N,-29.84291122,149.806501,*pina-2,N/A,ear,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,ngunuugaa,ŋunuːkaː,elbow,"Ash, A. and Lissarrague, A. and Giacon, J",elbow,N,-29.84291122,149.806501,*ŋunu:-,Central-NSW,elbow,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,mil,mil,eye,"Ash, A. and Lissarrague, A. and Giacon, J",eye,N,-29.84291122,149.806501,*mi:l,Pama-Nyungan,eye,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhinmirr,t̪inmir,eyebrow,"Ash, A. and Lissarrague, A. and Giacon, J",eyebrows,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,guna,kuna,faeces,"Ash, A. and Lissarrague, A. and Giacon, J",faeces,N,-29.84291122,149.806501,*kuna-2,N/A,faeces,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,wamu,wamu,fat (n),"Ash, A. and Lissarrague, A. and Giacon, J",fat,N,-29.84291122,149.806501,*wamu,N/A,"fat, grease",
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,yulu,julu,fingernail,"Ash, A. and Lissarrague, A. and Giacon, J","fingernail, toenail",N,-29.84291122,149.806501,*yuuluu,N/A,"fingernail, toenail",
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,mubal,mupal,guts,"Ash, A. and Lissarrague, A. and Giacon, J",guts (generally),N,-29.84291122,149.806501,*mupal,N/A,guts,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"balandharr, dhaygal",palant̪ar,hair of head,"Ash, A. and Lissarrague, A. and Giacon, J",hair of head,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,gii,kiː,heart,"Ash, A. and Lissarrague, A. and Giacon, J",heart,N,-29.84291122,149.806501,*ki:,N/A,heart,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhanga,t̪aŋa,heel,"Ash, A. and Lissarrague, A. and Giacon, J",heel,N,-29.84291122,149.806501,*thaŋa,N/A,heel,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,mugarr,mukar,kidney,"Ash, A. and Lissarrague, A. and Giacon, J",kidney,N,-29.84291122,149.806501,*mukal-,unknown,kidney,l/rr
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhinbirr,t̪inpir,knee,"Ash, A. and Lissarrague, A. and Giacon, J",knee,N,-29.84291122,149.806501,*thinpirr,N/A,knee,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,buyu,puju,shin,"Ash, A. and Lissarrague, A. and Giacon, J",lower leg,N,-29.84291122,149.806501,*puyu-2,N/A,n,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,gaban,kapan,lung,"Ash, A. and Lissarrague, A. and Giacon, J",lung,N,-29.84291122,149.806501,*kapan,N/A,lung,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,ngamu,ŋamu,milk,"Ash, A. and Lissarrague, A. and Giacon, J",milk,N,-29.84291122,149.806501,*ŋamuung,N/A,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,ngaay,ŋaːj,mouth,"Ash, A. and Lissarrague, A. and Giacon, J",mouth,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,wirrigaal,wirikaːl,navel,"Ash, A. and Lissarrague, A. and Giacon, J",navel,N,-29.84291122,149.806501,*wirrika:l,N/A,navel,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,wuyu,wuju,neck,"Ash, A. and Lissarrague, A. and Giacon, J",neck,N,-29.84291122,149.806501,*wuyu,N/A,neck,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,muyu,muju,nose,"Ash, A. and Lissarrague, A. and Giacon, J",nose,N,-29.84291122,149.806501,*murung,N/A,nose,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,nhamun,n̪amun,rib,"Ash, A. and Lissarrague, A. and Giacon, J",rib,N,-29.84291122,149.806501,*nhamun,N/A,rib,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,walarr,walar,shoulder,"Ash, A. and Lissarrague, A. and Giacon, J",shoulder,N,-29.84291122,149.806501,*walarr,N/A,shoulder,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,yulay,julaj,skin,"Ash, A. and Lissarrague, A. and Giacon, J",skin,N,-29.84291122,149.806501,*yulay,N/A,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhandwi-y,t̪antwi-j,sleep,"Ash, A. and Lissarrague, A. and Giacon, J",sleep,Vi,-29.84291122,149.806501,*thantuwi-y,N/A,sleep,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,bayn,pajn,"painful, sore","Ash, A. and Lissarrague, A. and Giacon, J",sore,Adj,-29.84291122,149.806501,*payn,N/A,sore,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,mubal,mupal,belly,"Ash, A. and Lissarrague, A. and Giacon, J",stomach,N,-29.84291122,149.806501,*mupal,N/A,guts,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,nguuwi,ŋuːwi,sweat,"Ash, A. and Lissarrague, A. and Giacon, J",sweat,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"dharra, mabun",t̪ara,thigh,"Ash, A. and Lissarrague, A. and Giacon, J",thigh,N,-29.84291122,149.806501,*carra,N/A,thigh,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"wun.guwi, wuyu",wunkuwi,throat,"Ash, A. and Lissarrague, A. and Giacon, J",throat,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"gundijarr, maa",kuntijar,thumb,"Ash, A. and Lissarrague, A. and Giacon, J",thumb,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhalay,t̪alaj,tongue,"Ash, A. and Lissarrague, A. and Giacon, J",tongue,N,-29.84291122,149.806501,*calañ,N/A,tongue,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,yiya,jija,tooth,"Ash, A. and Lissarrague, A. and Giacon, J",tooth,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhun,t̪un,penis,"Ash, A. and Lissarrague, A. and Giacon, J",penis,N,-29.84291122,149.806501,*cunV,N/A,tail,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,giil,kiːl,urine,"Ash, A. and Lissarrague, A. and Giacon, J",urine,N,-29.84291122,149.806501,*kiil,N/A,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,gaawil,kaːwil,vomit,"Ash, A. and Lissarrague, A. and Giacon, J",vomit,N,-29.84291122,149.806501,*ka:wil,N/A,N,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,buliirra-li,puliːra-li,breathe,"Ash, A. and Lissarrague, A. and Giacon, J",breathe,V,-29.84291122,149.806501,*puli:rra-li,N/A,breathe,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,warra-y,wara-j,swell,"Ash, A. and Lissarrague, A. and Giacon, J",swell up,Vi,-29.84291122,149.806501,*warra-y,N/A,swell up,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,waRam,waRam,back,"Blake, Barry",back,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,kuRk,kuRk,blood,"Blake, Barry",blood,N,-37.3034941,142.910591,*kurrVkV?,Victorian,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,kalk,kalk,bone,"Blake, Barry",bone,N,-37.3034941,142.910591,*kalka,N/A,spear,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,kuRm,kuRm,breast,"Blake, Barry",breast,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,muRak,muRak,cheek,"Blake, Barry",cheek,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,wiRmpul,wiRmpul,ear,"Blake, Barry",ear,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,palutj,paluc,elbow,"Blake, Barry",elbow,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,miR,miR,eye,"Blake, Barry",eye,N,-37.3034941,142.910591,*mi:l,Pama-Nyungan,eye,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,kuna,kuna,faeces,"Blake, Barry",faeces,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,papul,papul,fat (n),"Blake, Barry",fat,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,liRit,liRit,fingernail,"Blake, Barry","fingernail, toenail",N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,tjina,cina,foot,"Blake, Barry",foot,N,-37.3034941,142.910591,*thina-ŋ-,N/A,foot,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,ngaRa,ŋaRa,hair of head,"Blake, Barry",hair of head,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,manya,maɲa,hand,"Blake, Barry",hand,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,puRp,puRp,head,"Blake, Barry",head,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,wutjup,wucup,heart,"Blake, Barry",heart,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,patjiyn,pacijn,knee,"Blake, Barry",knee,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,wuRu,wuRu,mouth,"Blake, Barry",mouth,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,kurn,kuɳ,neck,"Blake, Barry",neck,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,ka(R),ka(R),nose,"Blake, Barry",nose,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,lanyi-,laɲi,rib,"Blake, Barry",rib,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,mitj,mic,skin,"Blake, Barry",skin,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,kumpa,kumpa,sleep,"Blake, Barry",sleep,Vi,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,pili,pili,belly,"Blake, Barry",stomach,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,kaRip,kaRip,thigh,"Blake, Barry",thigh,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,lia,lia,tooth,"Blake, Barry",tooth,N,-37.3034941,142.910591,*rirra,N/A,tooth,CB not sure what gives different initial reflexes
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,ki(R)i,ki(R)i,urine,"Blake, Barry",urine,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,wart,waʈ,back,"Blake, Barry",back,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,tjang,caŋ,breast,"Blake, Barry",breast,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,nyani,ɲani,neck,"Blake, Barry",neck,N,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,ngawa,ŋawa,see,"Blake, Barry",see,V,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,ngaki,ŋaki,see,"Blake, Barry",see,V,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,nyiarn,ɲiaɳ,hear,"Blake, Barry",hear,V,-37.3034941,142.910591,,,,
Tjapwurrung,Kulin,Pama-Nyungan,tjw,west2443,S26,297,Tjapwurrung,wanya,waɲa,belly,"Blake, Barry",stomach,N,-37.3034941,142.910591,,,,
Wannon,unclassified,,,,,206,Wannon,kalpirno,kalpiɳo,hungry,"Blake, Barry",hungry,Adj,,,,,,
Wannon,unclassified,,,,,206,Wannon,weRip,weRip,back,"Blake, Barry",back,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,keRik,keRik,blood,"Blake, Barry",blood,N,,,*kurrVkV?,Victorian,,
Wannon,unclassified,,,,,206,Wannon,pakayn,pakajn,bone,"Blake, Barry",bone,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,ngapang,ŋapaŋ,breast,"Blake, Barry",breast,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,tjakRan,cakRan,cheek,"Blake, Barry",cheek,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,wiRing,wiRiŋ,ear,"Blake, Barry",ear,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,thalayn,t̪alajn,elbow,"Blake, Barry",elbow,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,miRng,miRŋ,eye,"Blake, Barry",eye,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,pepul,pepul,fat (n),"Blake, Barry",fat,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,piRiyn,piRijn,fingernail,"Blake, Barry","fingernail, toenail",N,,,,,,
Wannon,unclassified,,,,,206,Wannon,thinang,t̪inaŋ,foot,"Blake, Barry",foot,N,,,*thina-ŋ-,N/A,foot,
Wannon,unclassified,,,,,206,Wannon,ngarlang,ŋaɭaŋ,hair of head,"Blake, Barry",hair of head,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,maRang,maRaŋ,hand,"Blake, Barry",hand,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,tarnti,taɳti,head,"Blake, Barry",head,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,litj,lic,heart,"Blake, Barry",heart,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,paRayn,paRajn,knee,"Blake, Barry",knee,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,wuRung,wuRuŋ,mouth,"Blake, Barry",mouth,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,kurn,kuɳ,neck,"Blake, Barry",neck,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,kapung,kapuŋ,nose,"Blake, Barry",nose,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,yiyiR,jijiR,rib,"Blake, Barry",rib,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,mitj,mic,skin,"Blake, Barry",skin,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,puluyn,pulujn,belly,"Blake, Barry",stomach,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,kaRip,kaRip,thigh,"Blake, Barry",thigh,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,thalayn,t̪alajn,tongue,"Blake, Barry",tongue,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,thangang,t̪aŋaŋ,tooth,"Blake, Barry",tooth,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,kurtnang-,kuʈnaŋ,thirsty,"Blake, Barry",thirsty,Adj,,,,,,
Wannon,unclassified,,,,,206,Wannon,kunang,kunaŋ,faeces,"Blake, Barry",excrement,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,kurt,kuʈ,hair of head,"Blake, Barry",hair of head,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,ngaRat,ŋaRat,hair of head,"Blake, Barry",hair of head,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,kulan,kulan,head,"Blake, Barry",head,N,,,,,,
Wannon,unclassified,,,,,206,Wannon,pia,pia,head,"Blake, Barry",head,N,,,,,,
